createtime,lat,lon,country,tags
1806965,32.8711823,-79.99683459999999,United States,"join,the,sonic,drive,team,see,our,latest,hospitality,job,opening,here,sonic,hesston,hiring,career,arc"
1806963,14.66526987,121.08114201,Republika ng Pilipinas,"im,qurain,block"
1806968,-7.972760000000001,112.61051,Indonesia,"mandisa,tucking,thanks,for,the,lunch,boo,this,one,here"
1806968,6.11586216,125.17943485,Republika ng Pilipinas,"salmon,combi,rice,chicken,combi,rice,and,blue,space,aquarium,space,oriental,fusion"
1806969,41.8311958,-87.62155909999998,United States,"want,work,boston,view,our,latest,opening,engineering,veterans,job,jobs,hiring,career,arc"
1806965,-7.2638,112.73116,Indonesia,"the,idea,ppl,love,going,very,far,away,makes,sad"
1806969,25.28265884,83.11990613,????,"looks,like,award,wapsi,brigade,being,trained,pak"
1806970,-34.11906644,18.887088,South Africa,"when,it,this,cold,this,the,only,place,lofts,perimeter,center"
1806971,-0.05182,109.35416,Indonesia,"universal,operations,specialist,randolph,float,santander,randolph,new,jersey,banking,job,jobs"
1806971,38.6723311,-77.31412320000001,United States,"nicu,supplemental,health,care,richardson,nursing,job,jobs,hiring,career,arc"
1806971,37.775,-122.418,United States,"watching,man,with"
1806967,-7.75742863,112.18060518,Indonesia,"fair,mostly,cloudy,humidity,down,wind"
1806972,34.0522,-118.243,United States,"were,hiring,click,apply,financial,sales,services,specialist,verandah,job,regions,fort,myers"
1806966,49.271643,-123.069455,Canada,"gonna,outrun,whatever,ought,feeling,darn"
1806970,-38.01785087,145.30362096,Australia,"rest,peace,justin,you,were,amazing,hockey,player,and"
1806973,2.2029999,102.2492484,Malaysia,"dasuki,and,his,train"
1806971,8.48648649,4.60902416,Nigeria,"date,momm,puanridzaniah,syamille,agrofarm,resort"
1806973,28.52111111,-81.4775,United States,"the,donald,bridge,sai,van,bridge"
1806973,1.352083,103.819836,???,"learning,always,cool"
1806974,50.20861,-5.4875,United Kingdom,"full,time,web,designer,worldwide,business,research,london"
1806974,33.88063687,-117.8848227,United States,"were,hiring,click,apply,lead,community,inclusion,specialist,job,coach,job,specialneeds,santa,ana"
1806974,43.07305170000001,-89.4012302,United States,"can,you,recommend,anyone,for,this,job,pacu,marietta,nursing,hiring"
1806973,37.32936139,-121.88420155,United States,"sunset,tomorrow,forecast,for,adana,scattered,thunderstorms"
1806975,40.47998062,-74.46447216,United States,"good,morning,mumbai,india,beyond,happy,back,you,you,are,truly,one"
1806976,53.5382889,-113.4980788,Canada,"when,was,the,last,time,you,did,something,epic,ive,lost,count,this,point,last"
1806977,41.88261397,-87.62333733,United States,"job,interview,this,afternoon,and,im,not,sure,should,get,haircut,before"
1806974,35.6894875,139.69170640000002,??,"forever,inlove,with,the,sky,bluesky,whitesandbeach,vacationmode,holiday"
1806976,-6.2390822,106.80895259999998,Indonesia,"accident,right,lane,blocked,baltimore,city,traffic"
1806977,39.7292303,-121.84645631,United States,"varian,medical,systems,field,service,eng,florida,miami,south,florida,customer,service,veterans,job"
1806978,25.114272,55.20459411,???????? ??????? ???????,"this,hospitality,job,might,great,fit,for,you,seasonal,prep,cook,austin,hiring,career,arc"
1806979,37.67368653,-98.71293572,United States,"arriving,thomas,snorkletime,thisisagreatyear,creative,atl,chooseatl"
1806979,-7.8433,112.77103,Indonesia,"can,you,recommend,anyone,for,this,nursing,job,garfield,hts,hiring,career,arc"
1806979,39.75600675,-104.99410443,United States,"good,night,samarinda"
1806980,1.163348,104.031854,Indonesia,"the,mastani,ready,ship,singles,lowest,price,whtsapp"
1806980,41.8642129,-87.7495375,United States,"part,time,sales,dressbarn,texarkana,sales,job,jobs,hiring,career,arc"
1806978,-6.833360000000001,107.60594,Indonesia,"lastmen,with,yanti,riri,and,amin"
1806981,-6.24886804,106.80696372,Indonesia,"had,such,good,time,the,trump,rally,last,makeamericagreatagain,tsongas,center"
1806981,51.4954955,-3.1835173,United Kingdom,"giving,back,cam,newton,hosted,charleston,shooting,victim,family,season,finale"
1806979,22.277686,114.155925,??,"im,whole,foods,market,oklahoma,city"
1806982,29.31952855,47.97196269,???? ??????,"looking,forward,hearing,speech,about,reining,wall,street,banks,and,hedgefunders,today"
1806982,-38.1938858,145.09147644,Australia,"join,the,puerto,rico,team,see,our,latest,job,opening,here,santurce,hiring,career,arc"
1806983,44.08943111,-123.17360569,United States,"bolts,lightning,game,day,the,bolts,head,north,take,the,flames,sports,roadhouse"
1806984,14.55473,121.0452978,Republika ng Pilipinas,"were,hiring,read,about,our,latest,job,opening,here,retail,district,manager,chicago,business,mgmt"
1806984,27.30694294,-80.30788641,United States,"cruising,yacht,durban,durban,south,africa"
1806984,31.851993199999995,-102.3640237,United States,"hey,everyone,access,new,project,available"
1806984,1.52741851,110.36874873,Malaysia,"see,our,latest,battle,creek,job,and,click,apply,stores,supervisor,manufacturing,veterans,hiring"
1806985,40.712784,-74.005941,United States,"closure,bayonne,bridge,both,dir"
1806985,-8.242,115.375,Indonesia,"temperature,pressure,rising"
1806982,59.33313607,18.0768547,Sverige,"construction,both,dir,from,north,whitehead,south,business"
1806985,32.01059764,35.8765559,??????? ???????? ????????,"construction,both,dir,from,north,whitehead,south,business"
1806986,-6.93885,107.66426,Indonesia,"nongkiii,with,intan,jerico,riza,and,others,coffee,toffee,taher,square"
1806987,34.24834013,-118.43944739,United States,"im,elaj,clinic,hawalli,governorate"
1806987,-25.7389815,28.1351262,South Africa,"after,over,hours,nonstop,travel,finally,made,paradise,surin,beach"
1806987,49.1241,-122.70211,Canada,"beavercreek,hospitality,job,server,the,cheesecake,factory,veterans,jobs,hiring,career,arc"
1806987,13.81334,100.559745,?????????,"family,time,with,inri,michael,and,others,kampung,makan,joglo"
1806988,1.35067826,103.87274981,???,"youre,healthcare,professional,waterbury,check,out,this,job,hiring,career,arc"
1806989,-37.81537941,144.96578126,Australia,"im,legend,restaurant"
1806989,41.39917,2.15397,España,"suncoast,hospice,healthcare,job,suncoast,pace,senior,staff,nurse,pinellas,park,jobs,hiring,career,arc"
1806989,34.0275574,-118.47473909999998,United States,"interested,retail,job,near,columbia,this,could,great,fit,hiring,career,arc"
1806990,21.2817202,-157.68224303,United States,"now,trending,karachi"
1806990,25.21416667,55.28138889,???????? ??????? ???????,"breaking,news,maitland,some,guy,getting,arrested,santa,hat,running,past,police,should,offered,position,football,team"
1806991,32.776711199999994,76.1573944,????,"were,hiring,click,apply,maintenance,technician,facilities,mgmt,cintasjobs,olathe,job,jobs"
1806991,-7.75025173,110.36933788,Indonesia,"getsunova,naenothnothnae,airbearnoteating,ruby,room"
1806991,7.258802999999999,5.190119,Nigeria,"this,nursing,job,might,great,fit,for,you,supervisor,cardiac,nursing,aurora,luke,medical,center"
1806992,30.2672,-97.7639,United States,"have,you,tried,our,mint,green,tea,goes,great,with,cheddar,thyme,scone,and,your"
1806992,40.7342987,-73.9906616,United States,"one,hefty,slice,peanut,butter,pie,from,luccabakeryph,the,perfect,ending"
1806993,-34.1767636,22.1260686,South Africa,"new,year,conquer,rap,mybabyisfire,slaying,blessed,talent"
1806993,33.9810951,-118.4158082,United States,"this,hospitality,job,might,great,fit,for,you,dishwasher,cincinnati,hiring,career,arc"
1806994,28.4457828,-96.4226234,United States,"can,you,recommend,anyone,for,this,job,officer,analyst,client,exp,petaling,jaya,hiring"
1806994,1.35556243,103.95950872,???,"current,weather,mesa,cloudy,humidity,wind,pressure,rising"
1806995,14.53589879,120.98208904,Republika ng Pilipinas,"see,our,latest,job,and,click,apply,barista,hospitality,veterans,hiring,career,arc"
1806995,30.9756985,-96.67925723,United States,"growing,west,side,company,needs,staff,accountant,robert,half,finance,accounting,cleveland,accounting"
1806995,45.2551171,-122.6745096,United States,"im,casa,verde,cebu,city,cebu"
1806996,31.7902,-106.423,United States,"were,hiring,read,about,our,latest,job,opening,here,registered,nurse"
1806996,29.35181603,47.99900349,???? ??????,"selfie,more,patatas,face,sorry,starbucks,sta"
1806997,40.7597475,-73.9961058,United States,"perfection,when,you,and,can,through,anything,and,still"
1806997,33.88374,-118.41361,United States,"theres,nothing,better,than,homemade,chicken,and,vegetable,soup,cold,winters,day"
1806998,13.9125,100.60666667,?????????,"join,the,robert,half,finance,accounting,team,see,our,latest,accounting,job,opening,here,mississauga"
1806999,29.745205,-95.364667,United States,"the,old,library,trinity,college,was,absolute,gem,the,smell,and,feel,all,the,years"
1806999,42.32607245,-82.91316243,Canada,"dis,ryt,here,luking,gud,nyc"
1807000,45.5317,-122.66777,United States,"haze,partly,cloudy,temperature,humidity,down,wind,pressure,falling"
1807000,50.8503,4.3517,België,"just,finished,running,with,endomondo,endorphins"
1807001,5.55,-0.2166699999999999,Ghana,"im,southwest,tavern,singapore"
1807001,-3.73023,-73.25928,Peru,"live,report,after,examination,instagram,instavideo,livereport,groufie,friends"
1807002,41.80086420000001,-87.9370052,United States,"join,the,sabic,team,see,our,latest,sales,job,opening,here,moncton,veterans,hiring"
1807002,26.08829723,-97.16238328,United States,"dont,judge,your,own,foot,steps,before,they,touch,the,ground"
1807002,35.6894875,139.69170640000002,??,"tell,them,and,they,will,forget,show,them,and,they,will,remember,involve,them,and,they"
1807003,47.6589,-117.425,United States,"im,madinah,restaurant,singapore"
1807003,3.59276865,98.66359974,Indonesia,"happy,birthday,aul,barakallah,with,dina,and,aulia,pic"
1807004,-24.31182382,29.47775665,South Africa,"just,posted,photo,rose,barracks,vilseck,army,garrison"
1807005,36.3320196,-94.1185366,United States,"celpi,cekrek,wearing,this,cute,scarf,from,thank"
1807005,14.659492000000002,121.02803,Republika ng Pilipinas,"were,hiring,read,about,our,latest,job,opening,here,retail,store,shift,supervisor,tampa,retail"
1807006,2.2,102.25,Malaysia,"can,you,recommend,anyone,for,this,job,lamination,edgewater,manufacturing,hiring"
1807006,-6.17633,106.87248,Indonesia,"nivel,hills,busay"
1807007,41.48030281,-71.33730696,United States,"join,the,accountemps,team,see,our,latest,accounting,job,opening,here,indianapolis,hiring,career,arc"
1807007,3.05051467,101.5990722,Malaysia,"are,trio,garing,museum,angkut"
1807008,29.35181603,47.99900349,???? ??????,"life,too,short,not,make,the,best,and,the,most,everything,that,comes,your,way,everyday"
1807009,41.484,-87.6871,United States,"ill,just,leave,this,right,here,wls,wlsfamily,wlsstrong,wlsjourney"
1807010,40.69393,-73.99935,United States,"largest,fried,chicken,ive,eaten,hotstar,large,fried,chicken"
1807010,3.06363,101.5899,Malaysia,"like,grey,outfits,freezing,wishitwassummeralready"
1807011,3.056569,101.459531,Malaysia,"want,work,canandaigua,view,our,latest,opening,customer,service,job,jobs,hiring"
1807011,33.21481,-97.125291,United States,"arguably,there,something,organic,about,this,timcity,areia,preta"
1807012,29.37596497,47.98723429,???? ??????,"drinking,coffee,okie,nikki,fatale,speakeasy,photo"
1807013,50.8981038,-114.06731840000002,Canada,"were,hiring,read,about,our,latest,job,opening,here,boiler,control,technician,nettemps,jobs,louisville"
1807013,41.6996506,-72.8978448,United States,"where,spanaway,the,map,play,the,game,spanaway"
1807014,3.15791342,101.71664,Malaysia,"where,aalen,the,map,play,the,game,aalen"
1807014,1.34617728,103.78087396,???,"im,ompower,san,francisco"
1807015,34.06621709,-118.4129506,United States,"just,because,network,nag,away,nanaman"
1807015,-6.1113800000000005,106.73803999999998,Indonesia,"thanks,the,alpesh,rabadiya,team,alpeshrabadiya,arp,golden,jubilee"
1807016,38.601290000000006,-76.93623000000001,United States,"im,the,avenues,kuwait,city,farwaniyah,governorate"
1807016,39.53093,-119.81246000000002,United States,"accident,reported,spokane,euclid,ave,crestline,traffic"
1807016,3.57004,98.66711,Indonesia,"where,walvis,bay,the,map,play,the,game,walvis,bay"
1807016,-26.20430713,28.05880551,South Africa,"chivarly,aint,dead,for,love,formal,caloocan"
1807017,4.51418572,73.37129957,Maldives,"current,weather,gilbert,cloudy,humidity,wind,pressure,rising"
1807017,30.2474003,-97.750061,United States,"always,makes,and,fans,happy,turn,your,business"
1807018,30.2629395,-97.7147598,United States,"disabled,vehicle,left,lane,blocked,jersey,city,truck,near,stop,and,traffic,back,central,ave,delay,mins"
1807018,49.598666,6.1330168,Luxembourg,"that,second,amendment,argument,abt,tyrant,gov,joke,gov,has,tanks,army,have,home,drunk,bundy,brothers,oregon,standoff"
1807018,32.7153,-117.156,United States,"another,book,fully,booked"
1807052,36.12829974,-115.16433477,United States,"new,start,was,out,cycling,miles,dec,with,endomondo,endorphins"
1807019,33.722969299999995,-117.7920368,United States,"this,retail,job,might,great,fit,for,you,manager,trainee,retail,sales,brunswick,hiring,career,arc"
1807058,7.44873,3.91735,Nigeria,"ospreys,leinster,liberty,stadium,this,friday,more,details"
1807020,42.21646996,-88.36632198,United States,"tweet,muna,bago,sleep,time,shine,barbie,imperial"
1807020,52.73575414,-2.99430816,United Kingdom,"tech,radiology,cat,varied,shifts,memorial,hermann,houston,healthcare,job,jobs,hiring"
1807020,45.51661,-122.67936,United States,"can,you,recommend,anyone,for,this,hospitality,job,annapolis,hiring,career,arc"
1807021,34.151996999999994,-118.33638,United States,"with,maria,and,ibu,holy,cow,steak,house,pic"
1807021,1.31846,103.8878403,???,"garing,coklat,keju,thankyou,chinesse,nevy,delano,andrew,others,warung,anneke,pic"
1807022,13.03569644,77.59027751,????,"selfie,with,idols,burnham,lake,baguio,city"
1807022,43.0395012,-87.91745759999999,United States,"hello,it,was,wondering,could,hear"
1807022,25.2522,55.28,???????? ??????? ???????,"swamy,revealed,that,case,against,asaram,bapu,totally,bogus"
1807023,-6.19154,106.84283,Indonesia,"sunset,session,biar,lengsoy,with,bernadette,dunk,and,others,laguna,pic"
1807023,47.037492,-122.939851,United States,"temperature,down,humidity,wind,pressure,rising"
1807023,48.00665,-122.20332,United States,"can,you,recommend,anyone,for,this,job,share,point,developer,administrator,analyst,iii,application,developer"
1807023,35.45835307,-83.04150777,United States,"cant,help,myself,the,four,tops,nowplaying,shrewsbury,arms,chester"
1807023,-25.71106,28.417890000000003,South Africa,"cant,even,sleep,wtf"
1807023,-6.89167,107.61516,Indonesia,"can,you,recommend,anyone,for,this,retail,job,north,fort,myers,hiring,career,arc"
1807023,-6.557639999999999,106.77243,Indonesia,"want,work,sonic,drive,were,hiring,bartlesville,click,for,details,hospitality,sonic,job"
1807024,-6.2173,106.839,Indonesia,"cvreception,love,noodle"
1807025,51.51551835,-0.30205601,United Kingdom,"the,cheesecake,factory,busser,military,white,plains,hospitality,veterans,job,jobs,hiring,career,arc"
1807025,43.61415,3.86459,France,"how,tuesdays,the,winelands,cheers,many,many,more,with,fabulous,friends"
1807026,-27.91427304,153.31815189,Australia,"the,sky,blue,ask,mpho,mokoena"
1807026,30.2672,-97.7639,United States,"retail,job,del,rio,store,team,leader,tractor,supply,company,jobs,hiring,career,arc"
1807026,34.460033,-93.049693,United States,"join,the,mercy,health,team,see,our,latest,nursing,job,opening,here,ozark,hiring,career,arc"
1807027,-26.22417,28.15973,South Africa,"meet,with,rudy,erwin,hendri,and,others,pic"
1807028,42.95517496,-87.85350004,United States,"sunrise,waterfront,drive"
1807028,20.86333728,-156.14375066,United States,"can,you,recommend,anyone,for,this,job,service,writer,indianapolis,clerical,hiring,career,arc"
1807028,14.55096012,121.05130771,Republika ng Pilipinas,"robert,half,finance,accounting,senior,regulatory,compliance,consultant,chicago,accounting,job,jobs"
1807029,9.02273,38.74679,Ethiopia,"im,austrian,hospice,jerusalem"
1807029,36.05703864,-115.25268535,United States,"our,time,with,catherine,and,sekar,pic"
1807029,-33.67414889,151.04728103,Australia,"hospitality,job,kingston,general,manager,sonic,drive,sonic,jobs,hiring,career,arc"
1807030,10.32525757,123.93412677,Republika ng Pilipinas,"first,time,picking,the,cinnamon,roll,birthday,tradition,hattie,gave,two,thumbs,and"
1807030,-6.16032,106.90646,Indonesia,"happiness,street,they,called,rua,felicidade"
1807030,3.07166261,101.6055484,Malaysia,"fiserv,engineer,information,security,noida,insurance,job,jobs,hiring"
1807030,34.1512253,-118.32650741,United States,"eman,not,good"
1807030,-7.8012,110.36768,Indonesia,"our,own,personal,idea,inevitability,that,sustains,doubt,allowing,marked,for,defeat,arise,new,thinking"
1807031,-5.43413877,39.64519544,Tanzania,"im,eastwood,grande,quezon,city"
1807031,34.04092,-118.267228,United States,"can,you,recommend,anyone,for,this,job,logistics,technician,hanover,supply,chain,veterans,hiring"
1807031,51.50809492,0.03130556,United Kingdom,"ankeny,retail,job,store,team,leader,tractor,supply,company,jobs,hiring,career,arc"
1807031,-6.90034644,107.61508622,Indonesia,"sweet,and,sour,chicken"
1807032,15.54794622,32.55417447,Sudan,"can,you,recommend,anyone,for,this,job,deli,associate,columbia,retail,hiring"
1807033,3.21336006,101.63903832,Malaysia,"im,brad,pimpin,palace,boul,plateau,alymer"
1807034,33.4659799,-112.2670185,United States,"book,now,birthday,binan,photobooth,rentals"
1807035,-7.57228,110.8183,Indonesia,"gmt,temperature,wind,mph,ave,mph,gust,humidity,rain,hourly,pressure,rising,slowly"
1807032,52.61635607,-2.00813866,United Kingdom,"happy,birthday,gorgeous,best,friend,who,loves,eating"
1807037,48.85532769,2.34529325,France,"last,day,running,around,the,magic,kingdom,had,stop,see,favorite,lost,boy"
1807034,37.77775547,-122.43862247,United States,"girl,beat,charlotte,but,beat,becky,last,week,triple,threat,please"
1807037,40.78906445,43.84104305,Armenia,"jan,index,forecast,for,phoenix,low"
1807038,26.33403254,-98.16508352,United States,"sometimes,you,have,through,the,worst,order,get,the,best"
1807040,3.59643057,98.67564095,Indonesia,"see,our,latest,wauwatosa,job,and,click,apply,retail,support,team,lead,full,time,wauwatosa"
1807052,-7.24988,112.66251,Indonesia,"were,hiring,read,about,our,latest,job,opening,here,dementia,care,assistant,bournemouth,healthcare"
1807040,25.2522,55.28,???????? ??????? ???????,"minnie,party,can,start,happy,birthday,sweet"
1807039,-6.22452,106.80376,Indonesia,"damn,really,wish,could,back,sleep"
1807041,29.1979228,-82.0666291,United States,"visited,aunt,hometown,chiang,rai,thailand"
1807041,29.34019834,47.95099481,???? ??????,"just,posted,photo,xintai"
1807041,43.454623100000006,-96.84318024,United States,"news,and,announcements,for,murphy,elementary,school,tuesday,january,via"
1807041,41.75695,-88.31577,United States,"downtown,continuing,its,transformation,into,city,with,variety,uses,that"
1807042,13.73542475,100.52839994,?????????,"im,the,national,stadium,thailand,pathum,wan,bangkok"
1807042,-6.22386,106.84208999999998,Indonesia,"join,the,atri,cure,team,see,our,latest,job,opening,here,mason,hiring,career,arc"
1807043,19.05623628,72.83133029999999,????,"see,our,latest,grapevine,job,and,click,apply,dishwasher,labor,hiring,career,arc"
1807044,37.44828161,-122.26565057,United States,"can,get,some,pics,hot,dongle,port,action"
1807044,19.05623628,72.83133029999999,????,"im,pilates,more,gym"
1807044,-29.4504375,27.7219345,Lesotho,"join,the,fresenius,medical,care,team,see,our,latest,healthcare,job,opening,here,dialysis,virginia,beach"
1807045,14.55282981,120.98016243,Republika ng Pilipinas,"will,charles,kunutu,ever,get,laid,ask,mpho,mokoena"
1807045,3.02563806,101.58113423,Malaysia,"construction,exit,rte"
1807045,34.032286,-118.2634,United States,"im,meyer,lansky,sandwich,bar,santo,domingo,distrito,nacional"
1807046,-6.127819000000001,106.14617395,Indonesia,"with,apoukz,adiet,and,yeva,pic"
1807047,36.178299,-86.7504272,United States,"were,hiring,read,about,our,latest,job,opening,here,program,supervisor,macon,healthcare"
1807047,47.86210557,-123.93430935,United States,"update,construction,exit,indian,field"
1807047,40.7142,-74.0064,United States,"game,chill,vail,village"
1807049,5.35135135,100.31107859,Malaysia,"river,view,day,texas,morning,hayfield,hillcountry,riverbend,retreat,center"
1807050,2.96927853,101.71449393,Malaysia,"mercy,health,healthcare,job,student,nurse,joplin,jobs,hiring,career,arc"
1807050,-7.80905,110.37722,Indonesia,"nyenyonk,all,crew,with,indraniko,willy,and,pratiwi,kxtv,karaoke"
1807051,13.14467559,123.72481598,Republika ng Pilipinas,"im,jumeirah,lake,towers,metro,station,dubai"
1807051,51.676323,-3.542993,United Kingdom,"interested,sales,job,near,east,wenatchee,this,could,great,fit,hiring"
1807048,8.48648649,4.60902416,Nigeria,"everglow,bebe,monarchy"
1807048,1.14922,104.01597,Indonesia,"interested,transportation,job,near,denmark,this,could,great,fit,greenjobs,novozymes,hiring"
1807052,14.59096907,121.06096244,Republika ng Pilipinas,"can,you,recommend,anyone,for,this,job,certified,sterile,processing,tech,texas,medical,center,houston"
1807053,41.2617,-72.8183,United States,"transportation,job,alert,micro,technician,years,experience,aerotek,germantown,jobs,hiring"
1807053,40.252633,58.439425,Turkmenistan,"just,posted,video,saba,saba,grounds"
1807053,-6.28191,106.72961,Indonesia,"hello,back,again,resorts,world,sentosa,sentosa,island,singapore"
1807054,37.88938,-4.77335,España,"can,you,recommend,anyone,for,this,retail,job,oswego,hiring,career,arc"
1807054,37.7607,140.47299999999998,??,"temperature,down,humidity,wind,visibility"
1807055,3.5822199999999995,98.66835,Indonesia,"physician,job,daytona,beach,physician,primary,care,department,veterans,affairs,veterans,jobs"
1807052,36.12829974,-115.16433477,United States,"tuesday,night,run,with,indorunners,surabaya,just,finished,running,with,endomondo"
1807057,53.64833333,-1.82166667,United Kingdom,"want,work,valley,health,were,hiring,winchester,click,for,details,healthcare,job,jobs"
1807055,-25.67442,28.13788,South Africa,"healthcare,job,oklahoma,city,lab,support,technician,mercy,health,jobs,hiring,career,arc"
1807053,25.23406,55.318895,???????? ??????? ???????,"washington,washington,united,states,humidity,fair"
1807059,41.67086688,-70.05976479,United States,"another,event,done,tbt,photog,blue,leaf"
1807056,39.24222222,-121.05444444,United States,"maria,birthday,magnoliaslastice"
1807059,40.2709631,-76.84464399999999,United States,"debating,having,coffee"
1807060,29.28326542,48.06832616,???? ??????,"im,thorntons,waukegan"
1807058,-24.6561309,25.9040967,Botswana,"were,hiring,click,apply,cook,hospitality,west,orange,job,jobs,career,arc"
1807061,33.54713191,-117.04508836,United States,"im,woodlands,checkpoint,causeway,singapore"
1807062,-6.27097996,106.71207337,Indonesia,"interested,clerical,job,near,boston,this,could,great,fit,hiring,career,arc"
1807060,1.47015,124.83223,Indonesia,"interested,transportation,job,near,chattanooga,this,could,great,fit,hiring,career,arc"
1807063,53.7223635,-1.3533298,United Kingdom,"classic,delicious,nyc,breakfast,found,the,assortment"
1807064,14.4628116,121.0060825,Republika ng Pilipinas,"greeter,lowe,charlotte,retail,job,jobs,hiring"
1807064,-33.92123485,18.41818721,South Africa,"some,point,this,year,will,release,free,download,mixtape,just,freestyle,off"
1807064,18.11361111,-67.18027778,United States,"justin,westover,our,creative,director,the,photographed,the,rise,the,yba"
1807065,14.6439,121.037,Republika ng Pilipinas,"the,london,living,kebagusan,city,pic"
1807065,50.95,3.75,België,"last,route,the,night,after,long,bouldering,session,urban,krag,one,the,more"
1807065,36.0862051,-115.2013285,United States,"hello,again,colorado,weve,missed,you,colorado,snow,paradise,theadventuresofbabybelle"
1807066,1.37090633,103.87815493,???,"citizen,assist,rosalind,ave,orlpol,ocso"
1807067,-34.0529882,18.6632073,South Africa,"just,the,local,restaurant"
1807067,32.07802,72.66776,???????,"verbal,disturbance,bolling,pine,hills,orlpol,ocso"
1807068,36.04545563,-95.95091943,United States,"burglary,vehicle,atrium,cir,pine,hills,orlpol,ocso"
1807068,3.12729018,101.73739346,Malaysia,"verbal,disturbance,randolph,ave,pine,castle,orlpol,ocso"
1807068,35.758917,-86.899742,United States,"dreamer,keep,dreaming,pit,katori,chiba"
1807069,49.598666,6.1330168,Luxembourg,"parking,violation,orange,blossom,trail,orlpol,ocso"
1807069,47.6105,-122.337,United States,"can,you,recommend,anyone,for,this,retail,job,veterans,hiring,career,arc"
1807069,-6.2173,106.839,Indonesia,"and,then,they,billed,you,disconnect,when,monthly,plan,that,lets,you,disconnect,any,month,you,want"
1807069,37.566535,126.9779692,????,"non,warrant,derby,glen,orlpol,ocso"
1807070,33.7643394,-84.38825990000001,United States,"because,love,you,placed,yourself,harm,way,john"
1807071,3.04533048,101.61861314,Malaysia,"non,warrant,unk,bumby,avenue,orlpol,ocso"
1807072,29.76984,-95.35746,United States,"singing,with,bunch,talented,pretty,people,this,saturday,actorlife"
1807073,49.271643,-123.069455,Canada,"yum,foodporn,jawbreaker,burger,zarks,zarksburger,zark,burger,cubao"
1807074,-0.03243,109.34239,Indonesia,"this,accounting,job,might,great,fit,for,you,staff,auditor,compliance,maryville,hiring"
1807075,-12.45771116,130.83484994,Australia,"were,hiring,click,apply,telecom,voice,engineer,engineering,nettemps,jobs,kennett,square,job,jobs"
1807075,47.42346987,-120.31020185,United States,"can,you,recommend,anyone,for,this,job,gastroenterologist,physician,newnan,physician,hiring,career,arc"
1807075,29.9652265,-90.1133846,United States,"launched,from,gravesend,kent,about,twenty,five,minutes,ago"
1807075,-41.43576265,147.14214287,Australia,"pep,guardiola,can,even,arsenal,that,old,man,there,he,not,winning,major,trophies,and,has,been,there,for,too,long"
1807075,-6.23228,106.63122,Indonesia,"im,cars,kitchen,selangor"
1807076,-2.99056,104.76285,Indonesia,"congrats,for,great,lifestyle,segment,this,morning,good,morning,america,well,done"
1807077,34.158539000000005,-118.267143,United States,"new,martin,luther,king,day"
1807077,12.9715987,77.5945627,????,"belanja,sist,with,daffa,rahman,and,others,petaling,chinatown"
1807078,28.2097,-82.73954,United States,"new,greenhouse,gases,investment,plan,disadvantaged,communities"
1807078,-6.35806,107.12041,Indonesia,"im,pop,box,karaoke,family"
1807079,22.3151385,113.93646,??,"im,kaufland,praha"
1807079,21.0333,105.85,Vi?t Nam,"can,you,recommend,anyone,for,this,job,digital,traffic,coordinator,new,york,project,mgmt,hiring,career,arc"
1807080,38.80248,-90.70019,United States,"god,has,plans,always"
1807080,-7.782739999999999,110.40188,Indonesia,"wash,face,cleanser,remarkable,product,designed,penetrate,deep,into,pores"
1807080,46.2033034,6.1478316,Schweiz,"green,tea,ing,starbucks,boracay,island,station,malay"
1807081,2.7243654,101.93914533,Malaysia,"im,los,laureles"
1807082,-6.90517,107.61379,Indonesia,"join,the,sonic,drive,team,see,our,latest,hospitality,job,opening,here,sonic,fort,smith,hiring"
1807083,8.49667,4.52969,Nigeria,"hungry,bear,siam,paragon"
1807083,2.19968622,102.24151611,Malaysia,"trying,find,balance,sunset,sunrise,sun,winter,stockholm,frozenlake,pretty"
1807084,-6.231,106.80991000000002,Indonesia,"ask,your,english,how,many,skin,layers,those,blade,have,his,face,ask,mpho,mokoena"
1807084,37.80899892,-122.41056393,United States,"what,time,are,the,matric,results,announced"
1807085,-7.65,111.333,Indonesia,"work,medical,center,washington"
1807085,-2.80622467,108.23586,Indonesia,"premise,health,registered,nurse,campti,nursing,job,jobs,hiring,career,arc"
1807086,47.6064,-122.331,United States,"mnxm,ndimhle,nam,lol"
1807086,14.517618400000002,121.0508645,Republika ng Pilipinas,"pot,pie,soup,with,garlic,pepper,biscuit,it,what,for,lunch,see"
1807086,-6.31354,106.82859,Indonesia,"happy,birthday,dear,with,pradipta,sizzle,burger,grill"
1807087,-5.152386099999999,119.4478575,Indonesia,"with,thohir,grand,galaxy,park,pic"
1807087,35.401961,-119.0870366,United States,"stock,market,wire,doric,nimrod,air,two,declares,divi"
1807087,30.40789795,-87.21421814,United States,"im,genting,highlands,genting,highlands,pahang"
1807087,33.89741723,35.50681162,?????,"stock,market,wire,liva,nova,equity,issue"
1807088,35.38433087,-81.73755428,United States,"im,daiman,bowl,johor,bahru,johor"
1807088,-25.98446,28.123620000000003,South Africa,"sonic,drive,general,manager,queen,creek,hospitality,job,jobs,hiring"
1807088,49.891000000000005,-97.12722222,Canada,"im,blk,yishun,central"
1807089,33.48833333,-111.92111111,United States,"celebrate,for,new,staff,huhu,johor,bahru,johor"
1807089,42.35205,-71.11935,United States,"burglary,residence,laser,orlpol,ocso"
